Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Brunner Heather J.,Director,2022-02-25,Sale,164.75,883,145474,Feb 28 05:17 PM
ODEN D KEITH,Executive Vice Chairman,2022-01-04,Option Exercise,10.51,72267,759707,Jan 05 05:54 PM
WESTBROOK KELVIN R,Director,2022-01-04,Sale,176.87,2617,462856,Jan 05 06:02 PM
ODEN D KEITH,Executive Vice Chairman,2022-01-04,Sale,176.99,72267,12790536,Jan 05 05:54 PM
Gallagher Michael P,Chief Accounting Officer,2022-01-04,Sale,176.87,3362,594620,Jan 05 05:50 PM
ODEN D KEITH,Executive Vice Chairman,2021-12-23,Option Exercise,10.51,29607,311244,Dec 23 03:00 PM
ODEN D KEITH,Executive Vice Chairman,2021-12-23,Sale,173.84,29607,5146970,Dec 23 03:00 PM
ODEN D KEITH,Executive Vice Chairman,2021-12-17,Option Exercise,10.51,27393,287969,Dec 21 05:32 PM
ODEN D KEITH,Executive Vice Chairman,2021-12-17,Sale,173.83,27393,4761725,Dec 21 05:32 PM
CAMPO RICHARD J,Chairman and CEO,2021-12-17,Sale,173.93,34422,5987018,Dec 21 05:28 PM
Baker Laurie,"EVP, Operations",2021-12-13,Sale,173.5,1752,303972,Dec 14 04:27 PM
STEWART H MALCOLM,President & COO,2021-12-08,Sale,171.73,35203,6045237,Dec 09 06:11 PM
INGRAHAM SCOTT S,Director,2021-12-02,Sale,169,7463,1261247,Dec 03 04:12 PM
Gallagher Michael P,Chief Accounting Officer,2021-11-03,Sale,163.37,907,148175,Nov 05 04:37 PM
STEWART H MALCOLM,President & COO,2021-11-02,Sale,160.76,37500,6028575,Nov 03 06:03 PM
Sevilla-Sacasa Frances Aldrich,Director,2021-09-15,Sale,151.83,2681,407057,Sep 15 05:08 PM
ODEN D KEITH,Executive Vice Chairman,2021-08-05,Option Exercise,10.51,21344,224379,Aug 05 05:18 PM
ODEN D KEITH,Executive Vice Chairman,2021-08-05,Sale,148.8,21344,3175987,Aug 05 05:18 PM
ODEN D KEITH,Executive Vice Chairman,2021-08-04,Option Exercise,10.51,36838,387259,Aug 05 05:18 PM
CAMPO RICHARD J,Chairman and CEO,2021-08-04,Sale,148.17,16260,2409228,Aug 05 05:13 PM
ODEN D KEITH,Executive Vice Chairman,2021-08-04,Sale,148.23,36838,5460497,Aug 05 05:18 PM
ODEN D KEITH,Executive Vice Chairman,2021-08-03,Option Exercise,10.51,14424,151632,Aug 05 05:18 PM
CAMPO RICHARD J,Chairman and CEO,2021-08-03,Sale,148.62,14409,2141480,Aug 05 05:13 PM
STEWART H MALCOLM,President & COO,2021-08-03,Sale,148.68,33350,4958445,Aug 05 05:29 PM
ODEN D KEITH,Executive Vice Chairman,2021-08-03,Sale,148.62,14424,2143709,Aug 05 05:18 PM
