Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Fieweger Joshua,"Senior President, Controller",2022-02-15,Option Exercise,0,1612,0,Feb 17 06:28 PM
Menon Ayesha,SVP - Strategic Investments,2022-02-15,Option Exercise,0,4354,0,Feb 17 06:10 PM
Mcqueen Matthew Grant,"EVP, Gen.Counsel & Secretary",2022-02-15,Option Exercise,0,6786,0,Feb 17 06:07 PM
McHugh Timothy,EVP - Chief Financial Officer,2022-02-15,Option Exercise,0,16964,0,Feb 17 06:02 PM
Mitra Shankh,CEO & CIO,2022-02-15,Option Exercise,0,25444,0,Feb 17 05:58 PM
