Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Mukherjee Sanjoy,"ExecVP, Gen Counsel, Secretary",2022-03-24,Sale,295,400,118000,Mar 25 02:56 PM
Losquadro Geraldine,Director,2022-02-28,Sale,298,1000,298000,Mar 01 01:24 PM
GALTNEY WILLIAM F JR,Director,2022-02-18,Sale,305.67,3278,1001974,Feb 22 05:21 PM
