Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Miller Boise April,See Remarks below.,2022-05-27,Option Exercise,106.59,14784,1575843,May 31 02:04 PM
Miller Boise April,See Remarks below.,2022-05-27,Sale,138.66,12283,1703108,May 31 02:04 PM
Okray Thomas B,See Remarks below.,2022-04-01,Option Exercise,0,1580,0,Apr 04 12:54 PM
Faria Joao V,See Remarks below.,2022-03-09,Option Exercise,80.49,1242,99969,Mar 10 01:17 PM
Faria Joao V,See Remarks below.,2022-03-08,Option Exercise,89.52,11852,1060979,Mar 09 06:59 PM
Faria Joao V,See Remarks below.,2022-03-08,Sale,150,11852,1777800,Mar 09 06:59 PM
Miller Boise April,See Remarks below.,2022-02-25,Option Exercise,0,848,0,Feb 28 05:35 PM
BRICKHOUSE BRIAN S,See Remarks below.,2022-02-25,Option Exercise,0,2196,0,Feb 28 05:27 PM
Yadav Uday,See Remarks below.,2022-02-25,Option Exercise,0,4018,0,Feb 28 05:38 PM
Hopgood Daniel Roy,See Remarks below.,2022-02-23,Option Exercise,0,485,0,Feb 24 05:03 PM
Miller Boise April,See Remarks below.,2022-02-23,Option Exercise,0,740,0,Feb 24 05:05 PM
CHERUVATATH NANDAKUMAR,See Remarks below.,2022-02-23,Option Exercise,0,605,0,Feb 24 05:00 PM
Monesmith Heath B.,See Remarks below.,2022-02-23,Option Exercise,0,1211,0,Feb 24 05:05 PM
MARSHALL ERNEST W JR,See Remarks below.,2022-02-23,Option Exercise,0,740,0,Feb 24 05:04 PM
Faria Joao V,See Remarks below.,2022-02-23,Option Exercise,0,740,0,Feb 24 05:01 PM
ARNOLD CRAIG,See Remarks below.,2022-02-23,Option Exercise,0,6722,0,Feb 24 04:59 PM
Pianalto Sandra,Director,2022-02-08,Buy,151.58,243,36835,Feb 09 11:31 AM
Miller Boise April,See Remarks below.,2022-02-03,Option Exercise,0,4752,0,Feb 04 04:14 PM
Okray Thomas B,See Remarks below.,2022-02-01,Option Exercise,0,8959,0,Feb 02 03:03 PM
CHERUVATATH NANDAKUMAR,See Remarks below,2021-12-10,Sale,170.46,69,11762,Jan 05 04:40 PM
Faria Joao V,See Remarks below.,2021-12-10,Sale,170.12,2662,452873,Dec 13 10:33 AM
Faria Joao V,See Remarks below.,2021-12-06,Sale,169.61,3250,551246,Dec 07 12:52 PM
Yadav Uday,See Remarks below.,2021-11-09,Option Exercise,81.23,49580,4027194,Nov 10 12:31 PM
Yadav Uday,See Remarks below.,2021-11-09,Sale,174.32,49580,8642728,Nov 10 12:31 PM
ARNOLD CRAIG,See Remarks below.,2021-11-05,Option Exercise,71.98,130170,9370207,Nov 08 06:13 PM
ARNOLD CRAIG,See Remarks below.,2021-11-05,Sale,171.38,127559,21861089,Nov 08 06:13 PM
Hopgood Daniel Roy,See remarks below,2021-08-20,Sale,166.97,1000,166970,Aug 23 04:18 PM
CHERUVATATH NANDAKUMAR,See Remarks below.,2021-08-19,Sale,168,7529,1264872,Aug 23 05:03 PM
Yadav Uday,See Remarks below.,2021-08-12,Option Exercise,72.27,32429,2343606,Aug 13 03:23 PM
Yadav Uday,See Remarks below.,2021-08-12,Sale,167.17,1624,271484,Aug 13 03:23 PM
Yadav Uday,See Remarks below.,2021-08-12,Sale,166.43,32189,5357295,Aug 13 03:23 PM
Connor Christopher M,Director,2021-08-11,Buy,167.34,1000,167340,Aug 13 03:35 PM
Faria Joao V,See Remarks below.,2021-08-05,Option Exercise,81.96,2201,180394,Aug 09 11:36 AM
Faria Joao V,See Remarks below.,2021-08-05,Sale,163.01,2201,358785,Aug 09 11:36 AM
MARSHALL ERNEST W JR,See Remarks below.,2021-07-30,Option Exercise,157.87,6069,958113,Aug 03 04:00 PM
