Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Winnefeld James A Jr,Director,2022-04-27,Buy,99,200,19800,Apr 27 05:05 PM
Dumais Michael R,"EVP,Chf Transformation Officer",2022-02-28,Option Exercise,83.58,13814,1154574,Mar 01 05:10 PM
Dumais Michael R,"EVP,Chf Transformation Officer",2022-02-28,Sale,101.45,7443,755095,Mar 01 05:10 PM
Dumais Michael R,"EVP,Chf Transformation Officer",2022-02-25,Option Exercise,83.58,13000,1086540,Mar 01 05:10 PM
Dumais Michael R,"EVP,Chf Transformation Officer",2022-02-25,Sale,97.74,6883,672739,Mar 01 05:10 PM
Atkinson Tracy A,Director,2022-02-18,Sale,93.63,5340,499992,Feb 22 05:03 PM
Kremer Wesley D,"President, RMD",2022-02-17,Sale,93.92,15083,1416656,Feb 17 05:16 PM
Johnson Amy L,Corporate VP and Controller,2022-02-05,Option Exercise,0,3488,0,Feb 08 05:40 PM
Maharajh Ramsaran,EVP and General Counsel,2022-02-05,Option Exercise,0,4120,0,Feb 08 05:41 PM
Mitchill Neil G. JR,"EVP, Chief Financial Officer",2022-02-05,Option Exercise,0,25333,0,Feb 08 05:41 PM
Timm Stephen J.,"President, Collins Aerospace",2022-02-05,Option Exercise,0,4495,0,Feb 08 05:41 PM
Williams Dantaya M,EVP & Chief HR Officer,2022-02-05,Option Exercise,0,2485,0,Feb 08 05:41 PM
Ortberg Robert Kelly,Director,2022-02-05,Option Exercise,0,53083,0,Feb 08 05:41 PM
Calio Christopher T.,"President, P&W",2022-02-05,Option Exercise,0,42016,0,Feb 08 05:40 PM
Dumais Michael R,"EVP,Chf Transformation Officer",2022-02-05,Option Exercise,0,41456,0,Feb 08 05:40 PM
HAYES GREGORY,Chairman and CEO,2022-02-05,Option Exercise,0,114320,0,Feb 08 05:40 PM
DaSilva Kevin G,Corporate VP and Treasurer,2022-01-30,Option Exercise,0,6787,0,Feb 01 05:08 PM
Kremer Wesley D,"President, RMD",2022-01-30,Option Exercise,0,23348,0,Feb 01 05:09 PM
Azevedo Roy,"President, RIS",2022-01-30,Option Exercise,0,18923,0,Feb 01 05:09 PM
Dumais Michael R,"EVP,Chf Transformation Officer",2021-11-05,Sale,90.54,3000,271623,Nov 09 06:11 PM
Williams Dantaya M,EVP & Chief HR Officer,2021-10-01,Option Exercise,0,945,0,Oct 06 11:47 AM
HAYES GREGORY,Chairman and CEO,2021-09-30,Option Exercise,0,3291,0,Oct 04 05:26 PM
Dumais Michael R,"EVP,Chf Transformation Officer",2021-09-30,Option Exercise,0,763,0,Oct 04 05:26 PM
Ortberg Robert Kelly,Director,2021-09-01,Option Exercise,0,172598,0,Sep 02 05:03 PM
Kremer Wesley D,"President, RMD",2021-08-04,Sale,86.82,5512,478555,Aug 05 05:36 PM
Ortberg Robert Kelly,Director,2021-07-15,Sale,85.1,60000,5106229,Jul 19 05:03 PM
