Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
TOMLINSON TIMOTHY,Director,2022-08-01,Sale,186.8,685,127956,Aug 02 04:43 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-04-20,Sale,219.93,13000,2859068,Apr 21 04:45 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-04-19,Sale,213.97,3000,641898,Apr 21 04:45 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-04-13,Sale,214.69,3000,644076,Apr 14 05:08 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-04-12,Sale,215.02,3000,645071,Apr 14 05:08 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2022-04-12,Sale,216.74,613,132862,Apr 13 05:05 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2022-04-05,Sale,226.55,614,139102,Apr 06 05:27 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-03-16,Sale,207.95,3000,623859,Mar 17 05:23 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-03-15,Sale,200.62,3000,601855,Mar 17 05:23 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-03-09,Sale,208.34,3000,625022,Mar 10 05:30 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-03-08,Sale,210.26,3000,630790,Mar 10 05:30 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2022-03-08,Sale,214.21,614,131525,Mar 09 05:25 PM
FRIST THOMAS F III,Director,2022-03-03,Buy,218.73,95,20780,Jun 01 04:48 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2022-03-01,Sale,213.38,614,131015,Mar 02 05:44 PM
TOMLINSON TIMOTHY,Director,2022-02-23,Sale,207.31,293,60742,Feb 24 04:41 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-02-16,Sale,211.5,3000,634491,Feb 17 04:36 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-02-15,Sale,215.71,3000,647131,Feb 17 04:36 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-02-09,Sale,219.49,5000,1097426,Feb 10 06:03 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-02-08,Sale,216.27,3000,648806,Feb 10 06:03 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2022-02-08,Sale,213.43,614,131046,Feb 09 04:40 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2022-02-01,Sale,217.16,614,133336,Feb 02 04:36 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-01-19,Sale,219.58,3000,658740,Jan 20 04:44 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-01-18,Sale,221.26,5000,1106321,Jan 20 04:44 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-01-12,Sale,237.74,3000,713209,Jan 13 05:40 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2022-01-11,Sale,236.13,1226,289495,Jan 12 04:33 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2022-01-11,Sale,236.18,5000,1180907,Jan 13 05:40 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2022-01-04,Sale,252.07,1226,309038,Jan 05 05:05 PM
