Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Pacelli Steven Robert,EVP Managing Director Dexcom V,2022-07-25,Sale,83.07,1000,83070,Jul 25 06:00 PM
Pacelli Steven Robert,EVP Managing Director Dexcom V,2022-06-23,Sale,72.55,1000,72550,Jun 27 04:46 PM
Sylvain Jereme M,EVP Chief Financial Officer,2022-06-06,Sale,301.57,600,180942,Jun 06 04:52 PM
Pacelli Steven Robert,EVP Managing Director Dexcom V,2022-05-24,Sale,296.33,250,74082,May 25 04:44 PM
Patterson Chad,EVP Global Marketing,2022-05-09,Sale,342.77,777,266332,May 10 04:11 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2022-04-25,Sale,439.94,250,109985,Apr 27 05:47 PM
Patterson Chad,"EVP, Global Marketing",2022-04-11,Sale,498.75,776,387030,Apr 13 04:43 PM
Regan Barry J.,EVP Global Operations,2022-03-29,Sale,500,1106,553000,Mar 30 05:49 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2022-03-23,Sale,459.98,250,114995,Mar 24 04:35 PM
Dolan Matthew Vincent,SVP Corporate Development,2022-03-17,Sale,450,484,217800,Mar 17 04:30 PM
Dolan Matthew Vincent,SVP Corporate Development,2022-03-16,Sale,425,686,291550,Mar 17 04:30 PM
SAYER KEVIN R,"Chairman, CEO & President",2022-03-15,Sale,409.77,3000,1229295,Mar 17 04:29 PM
Dolan Matthew Vincent,SVP Corporate Development,2022-03-15,Sale,412.41,1016,419009,Mar 17 04:30 PM
Patterson Chad,"EVP, Global Marketing",2022-03-10,Sale,401.27,776,311386,Mar 14 04:22 PM
Selvaraj Shelly Ramasamy,SVP Chief Information Officer,2022-03-10,Sale,401.27,2366,949405,Mar 14 04:21 PM
Sylvain Jereme M,"EVP, Chief Financial Officer",2022-03-04,Sale,422.94,600,253764,Mar 04 07:02 PM
Patterson Chad,"EVP, Global Marketing",2022-03-01,Sale,413.97,46,19043,Mar 02 04:42 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2022-02-23,Sale,394.33,250,98582,Feb 24 05:45 PM
SAYER KEVIN R,"Chairman, CEO & President",2022-02-14,Sale,418.04,3000,1254120,Feb 15 08:09 PM
KAHN BARBARA,Director,2022-02-10,Sale,442.35,4666,2064014,Feb 14 05:06 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2022-01-24,Sale,416.77,250,104192,Jan 26 04:27 PM
SAYER KEVIN R,"Chairman, CEO & President",2022-01-18,Sale,435.56,22674,9875800,Jan 20 05:35 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2021-12-23,Sale,573.91,250,143478,Dec 23 05:29 PM
SAYER KEVIN R,"Chairman, CEO & President",2021-12-15,Sale,535.97,3000,1607899,Dec 17 04:22 PM
Regan Barry J.,EVP Operations,2021-12-13,Sale,563.93,1214,684611,Dec 14 04:15 PM
Sylvain Jereme M,"EVP, Chief Financial Officer",2021-12-06,Sale,517.59,600,310554,Dec 06 07:16 PM
FOLETTA MARK G,Director,2021-12-01,Sale,562.83,500,281416,Dec 02 05:53 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2021-11-23,Sale,612.26,250,153065,Nov 23 06:51 PM
Stern Sadie,EVP Chief Human Resources Off,2021-11-23,Sale,612.26,1195,731651,Nov 23 06:57 PM
Stern Sadie,EVP Chief Human Resources Off,2021-11-22,Sale,638.65,856,546684,Nov 23 06:57 PM
Regan Barry J.,EVP Operations,2021-11-22,Sale,638.65,837,534550,Nov 23 06:57 PM
SAYER KEVIN R,"Chairman, CEO & President",2021-11-15,Sale,647.84,3000,1943515,Nov 16 01:11 PM
Collins Richard Alexander,Director,2021-11-03,Sale,647.05,1500,970575,Nov 29 06:36 PM
FOLETTA MARK G,Director,2021-11-01,Sale,626.32,500,313162,Nov 02 05:13 PM
AUGUSTINOS NICHOLAS,Director,2021-10-29,Sale,600.03,2500,1500087,Nov 02 05:12 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2021-10-22,Sale,570,250,142500,Oct 25 07:35 PM
SAYER KEVIN R,"Chairman, CEO & President",2021-10-15,Sale,549.22,6000,3295334,Oct 18 07:35 PM
Patterson Chad,"EVP, Global Marketing",2021-10-13,Sale,545.54,141,76921,Oct 15 07:13 PM
FOLETTA MARK G,Director,2021-10-01,Sale,543.09,500,271547,Oct 05 06:28 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2021-09-23,Sale,573.34,6743,3866020,Sep 24 08:01 PM
SAYER KEVIN R,"Chairman, CEO & President",2021-09-15,Sale,540.58,6000,3243462,Sep 16 07:01 PM
Patterson Chad,"EVP, Global Marketing",2021-09-13,Sale,541.47,156,84469,Sep 15 04:14 PM
Blackford Quentin S.,Chief Operating Officer,2021-09-10,Sale,558.33,1519,848103,Sep 10 04:15 PM
Flynn Paul R,"EVP, Global Revenue",2021-09-10,Sale,558.33,626,349515,Sep 13 08:00 PM
Selvaraj Shelly Ramasamy,SVP Information Technology,2021-09-10,Sale,558.33,681,380223,Sep 13 08:19 PM
Balo Andrew K,*,2021-09-09,Sale,546.78,5597,3060337,Sep 13 08:19 PM
Selvaraj Shelly Ramasamy,SVP Information Technology,2021-09-09,Sale,546.14,2223,1214059,Sep 13 08:19 PM
SAYER KEVIN R,"Chairman, CEO & President",2021-09-09,Sale,541.36,3017,1633280,Sep 13 08:01 PM
Shrishrimal Sumi,SVP Chief Risk Officer,2021-09-09,Sale,541.37,407,220339,Sep 13 08:01 PM
Sylvain Jereme M,"EVP, Chief Financial Officer",2021-09-09,Sale,541.36,407,220336,Sep 13 08:01 PM
Flynn Paul R,"EVP, Global Revenue",2021-09-09,Sale,541.36,752,407106,Sep 13 08:00 PM
Leach Jacob Steven,EVP Chief Technology Officer,2021-09-09,Sale,541.37,1263,683748,Sep 13 08:00 PM
Murphy Patrick Michael,"EVP, Chief Legal Officer",2021-09-09,Sale,541.36,987,534327,Sep 13 08:00 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2021-09-09,Sale,541.37,1263,683747,Sep 13 08:00 PM
Patterson Chad,"EVP, Global Marketing",2021-09-09,Sale,541.37,291,157538,Sep 13 08:00 PM
Abbey Donald,EVP Quality and Regulatory Aff,2021-09-09,Sale,541.37,1263,683747,Sep 13 07:59 PM
Blackford Quentin S.,Chief Operating Officer,2021-09-09,Sale,547.32,9462,5178699,Sep 10 04:15 PM
Blackford Quentin S.,Chief Operating Officer,2021-09-08,Sale,545.87,7681,4192846,Sep 10 04:15 PM
Sylvain Jereme M,"EVP, Chief Financial Officer",2021-09-07,Sale,545.41,587,320156,Sep 08 06:54 PM
Murphy Patrick Michael,"EVP, Chief Legal Officer",2021-08-26,Sale,517.24,500,258620,Aug 27 06:38 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2021-08-23,Sale,516.4,1078,556678,Aug 25 04:59 PM
Balo Andrew K,*,2021-08-03,Sale,515.87,2757,1422247,Aug 04 08:36 PM
Leach Jacob Steven,EVP Chief Technology Officer,2021-07-30,Sale,476.7,12087,5761873,Aug 02 06:19 PM
Murphy Patrick Michael,"EVP, Chief Legal Officer",2021-07-26,Sale,458.79,500,229395,Jul 27 06:04 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2021-07-23,Sale,452.18,1079,487897,Jul 27 06:03 PM
Shrishrimal Sumi,SVP Chief Risk Officer,2021-07-16,Sale,450,400,180000,Jul 16 08:40 PM
Balo Andrew K,*,2021-07-06,Sale,430.14,2974,1279228,Jul 08 07:45 PM
