Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
HARRISON ANDREW R,EVP AND CCO,2022-07-29,Sale,44.13,2267,100037,Aug 01 06:13 PM
TACKETT SHANE R,EVP AND CFO,2022-06-09,Sale,46.97,2000,93940,Jun 10 05:01 PM
SCHNEIDER ANDREA L,SVP PEOPLE,2022-06-03,Option Exercise,0,700,0,Jun 07 05:45 PM
VON MUEHLEN CONSTANCE E,EVP AND COO,2022-03-09,Option Exercise,0,167,0,Mar 11 04:00 PM
TILDEN BRADLEY D,EXEC BOARD CHAIR,2022-02-25,Option Exercise,0,1830,0,Mar 01 09:16 PM
TACKETT SHANE R,EVP AND CFO,2022-02-18,Sale,58.84,2000,117690,Feb 23 05:28 PM
LEVINE KYLE B,SVP LEGAL & GEN COUNSEL,2022-02-14,Option Exercise,0,1230,0,Feb 16 05:01 PM
HARRISON ANDREW R,EVP AND CCO,2022-02-14,Option Exercise,0,5290,0,Feb 16 04:51 PM
BERRY CHRISTOPHER MICHAEL,VP FIN AND CONTROLLER,2022-02-14,Option Exercise,0,1000,0,Feb 16 04:31 PM
MINICUCCI BENITO,CEO AND PRESIDENT,2022-02-14,Option Exercise,0,7490,0,Feb 16 05:55 PM
VON MUEHLEN CONSTANCE E,EVP AND COO,2022-02-14,Option Exercise,0,1490,0,Feb 16 05:48 PM
TILDEN BRADLEY D,CHAIRMAN,2022-02-14,Option Exercise,0,11000,0,Feb 16 05:41 PM
TACKETT SHANE R,EVP AND CFO,2022-02-14,Option Exercise,0,3960,0,Feb 16 05:27 PM
SCHNEIDER ANDREA L,SVP PEOPLE,2022-02-14,Option Exercise,0,1300,0,Feb 16 05:17 PM
BIRKETT RAKOW DIANA,SVP PUB AFFAIRS/SUSTAINABILITY,2022-02-14,Option Exercise,0,1230,0,Feb 16 05:08 PM
VON MUEHLEN CONSTANCE E,EVP and COO,2022-01-21,Option Exercise,0,20,0,Jan 24 01:31 PM
TILDEN BRADLEY D,CHAIRMAN,2022-01-04,Sale,55.16,750,41372,Feb 04 05:37 PM
TACKETT SHANE R,EVP FINANCE/CFO,2021-11-11,Sale,56.88,1700,96703,Nov 12 08:35 PM
HARRISON ANDREW R,EVP & CCO,2021-11-09,Sale,58.47,1725,100852,Nov 09 07:56 PM
SPRAGUE JOSEPH A,"PRESIDENT, HORIZON AIR",2021-11-07,Option Exercise,0,1130,0,Nov 08 05:42 PM
TILDEN BRADLEY D,CHAIRMAN,2021-11-05,Option Exercise,0,6570,0,Nov 08 05:49 PM
TACKETT SHANE R,EVP FINANCE/CFO,2021-11-05,Option Exercise,0,3286,0,Nov 08 05:49 PM
VON MUEHLEN CONSTANCE E,EVP AND COO,2021-11-05,Option Exercise,0,986,0,Nov 08 05:49 PM
SCHNEIDER ANDREA L,SR VP PEOPLE,2021-11-05,Option Exercise,0,986,0,Nov 08 05:42 PM
LEVINE KYLE B,SR VP LEGAL,2021-11-05,Option Exercise,0,986,0,Nov 08 05:42 PM
MINICUCCI BENITO,"PRES AND CEO, AIR GROUP",2021-11-05,Option Exercise,0,8872,0,Nov 08 05:42 PM
SPRAGUE JOSEPH A,"PRESIDENT, HORIZON AIR",2021-11-05,Option Exercise,0,986,0,Nov 08 05:42 PM
BIRKETT RAKOW DIANA,VP PUB AFFRS & SUSTAINABILITY,2021-11-05,Option Exercise,0,986,0,Nov 08 05:35 PM
HARRISON ANDREW R,EVP & CCO,2021-11-05,Option Exercise,0,3286,0,Nov 08 05:35 PM
BERRY CHRISTOPHER MICHAEL,VP & CONTROLLER,2021-11-05,Option Exercise,0,656,0,Nov 08 05:35 PM
TILDEN BRADLEY D,CHAIRMAN,2021-11-03,Sale,55.05,4875,268363,Nov 05 05:00 PM
MINICUCCI BENITO,"PRES AND CEO, AIR GROUP",2021-10-02,Option Exercise,0,180,0,Oct 04 05:28 PM
TILDEN BRADLEY D,CHAIRMAN,2021-10-01,Sale,60.74,4875,296098,Oct 04 05:07 PM
TACKETT SHANE R,EVP FINANCE/CFO,2021-09-10,Option Exercise,0,1020,0,Sep 13 08:14 PM
VON MUEHLEN CONSTANCE E,EVP AND COO,2021-09-09,Option Exercise,0,168,0,Nov 08 05:49 PM
TILDEN BRADLEY D,CHAIRMAN,2021-09-01,Sale,57.08,4875,278268,Sep 01 06:35 PM
TILDEN BRADLEY D,CHAIRMAN,2021-08-02,Sale,58.72,4875,286236,Aug 03 05:49 PM
SCHNEIDER ANDREA L,SR VP PEOPLE,2021-07-26,Option Exercise,14.64,40,586,Jul 26 06:21 PM
SCHNEIDER ANDREA L,SR VP PEOPLE,2021-07-26,Sale,59.36,40,2374,Jul 26 06:21 PM
TILDEN BRADLEY D,CHAIRMAN,2021-07-01,Sale,60.6,4875,295428,Jul 02 05:56 PM
