Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Collins David M,VP & Controller,2022-07-21,Sale,82,15000,1230000,Jul 22 04:43 PM
SUSTANA MARK,VP/General Counsel/Secretary,2022-05-11,Sale,71.69,22000,1577180,May 12 04:34 PM
McCall Jeffrey Joseph,Executive Vice President,2021-09-01,Sale,108.19,10000,1081940,Sep 03 04:30 PM
