Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
GOFF STACEY W,EVP & GC,2021-11-05,Sale,14.16,128616,1821203,Nov 09 05:56 PM
CLONTZ STEVEN T,Director,2021-08-23,Buy,11.98,5000,59880,Aug 25 06:03 PM
