Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Stigers Thomas,"President, Mill Operations",2022-04-18,Sale,50.1,15000,751500,Apr 19 03:36 PM
Nevels James E,Director,2022-03-08,Sale,41.38,6690,276832,Mar 10 03:23 PM
Nevels James E,Director,2021-11-16,Sale,49.45,3050,150822,Nov 18 05:15 PM
McIntosh Robert Bruce,"EVP, GEN COUNSEL, SECRETARY",2021-09-15,Option Exercise,28.31,10917,309060,Sep 16 05:42 PM
