Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Mulroy Patricia,Director,2022-02-11,Sale,94.25,400,37700,Feb 14 08:14 PM
MADDOX MATT,CEO,2022-01-18,Sale,91.83,20000,1836545,Jan 19 08:00 PM
MADDOX MATT,CEO,2021-12-23,Sale,90.08,20000,1801600,Dec 23 08:10 PM
ATKINS BETSY S,Director,2021-12-08,Sale,87.8,4095,359541,Dec 08 08:30 PM
Mulroy Patricia,Director,2021-11-11,Sale,92.17,400,36868,Nov 12 08:01 PM
Mulroy Patricia,Director,2021-08-11,Sale,97.13,400,38852,Aug 12 07:07 PM
