Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
SCHULMAN EDWARD M,EVP-General Counsel,2021-11-23,Sale,240.94,245,59134,Nov 24 01:01 PM
McLaughlin William M,Executive Vice President,2021-11-17,Sale,243.79,5000,1218966,Nov 19 03:35 PM
NAUGHTON TIMOTHY J,Chairman & CEO,2021-08-31,Sale,228.49,21843,4990907,Sep 02 03:20 PM
Breslin Sean J.,Chief Operating Officer,2021-08-26,Sale,224.1,1500,336150,Aug 30 01:38 PM
SCHULMAN EDWARD M,EVP-General Counsel,2021-08-19,Sale,222.76,1760,392058,Aug 23 11:20 AM
Shea Keri A,SVP-Finance and Treasurer,2021-08-06,Sale,229.52,426,97774,Aug 10 12:12 PM
Lockridge Joanne M,Executive Vice President,2021-08-05,Sale,228.92,1862,426249,Aug 09 01:39 PM
O'Shea Kevin P.,Chief Financial Officer,2021-08-03,Sale,228.6,2000,457200,Aug 04 12:05 PM
