Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Garland Greg C.,Chairman and CEO,2022-06-09,Option Exercise,74.14,146700,10875604,Jun 13 05:13 PM
Garland Greg C.,Chairman and CEO,2022-06-09,Sale,109.7,146700,16093635,Jun 13 05:13 PM
Roberts Timothy D.,Executive Vice President,2022-06-08,Option Exercise,82.08,59100,4850821,Jun 09 05:09 PM
Roberts Timothy D.,Executive Vice President,2022-06-08,Sale,110.21,59100,6513452,Jun 09 05:09 PM
Johnson Paula Ann,Retired Executive VP and GC,2022-06-07,Option Exercise,73.31,44700,3276986,Jun 08 05:18 PM
Johnson Paula Ann,Retired Executive VP and GC,2022-06-07,Sale,108.91,44700,4868326,Jun 08 05:18 PM
Herman Robert A,Executive Vice President,2022-05-31,Option Exercise,70.56,47200,3330570,Jun 01 05:03 PM
Herman Robert A,Executive Vice President,2022-05-31,Sale,102.82,47200,4853279,Jun 01 05:03 PM
Johnson Paula Ann,Executive VP and Gen Counsel,2022-02-10,Option Exercise,62.17,12000,746040,Feb 11 05:51 PM
Johnson Paula Ann,Executive VP and Gen Counsel,2022-02-10,Sale,90.03,12000,1080318,Feb 11 05:51 PM
Garland Greg C.,Chairman and CEO,2022-02-07,Option Exercise,72.25,126300,9125806,Feb 09 06:03 PM
Garland Greg C.,Chairman and CEO,2022-02-07,Sale,88.47,126300,11173281,Feb 09 06:03 PM
Herman Robert A,Executive Vice President,2022-02-02,Sale,85.87,8169,701462,Feb 03 05:07 PM
Pruitt Joseph Scott,Vice President and Controller,2021-12-23,Sale,72.62,2250,163395,Dec 23 01:15 PM
Pruitt Joseph Scott,Vice President and Controller,2021-12-21,Sale,72.25,2250,162574,Dec 23 01:15 PM
