Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Desai Chirantan Jitendra,Chief Operating Officer,2022-02-07,Option Exercise,0,9440,0,Feb 09 07:48 PM
Caimi Lara,Chief Customer & Partner Ofc,2022-02-07,Option Exercise,0,3777,0,Feb 09 07:45 PM
Tzitzon Nicholas,Chief Strat & Corp Affairs Ofc,2022-02-07,Option Exercise,0,2266,0,Feb 09 07:42 PM
ELMER RUSSELL S,General Counsel,2022-02-07,Sale,577.99,2092,1209155,Feb 09 07:40 PM
Bedi Christopher,Chief Information Officer,2022-01-28,Option Exercise,74.97,300,22491,Feb 09 07:58 PM
Bedi Christopher,Chief Information Officer,2022-01-28,Sale,528.69,700,370083,Feb 09 07:58 PM
LUDDY FREDERIC B,Director,2022-01-12,Sale,577.36,15000,8660336,Jan 13 07:17 PM
Mastantuono Gina,Chief Financial Officer,2022-01-10,Sale,550.1,738,405974,Jan 11 07:31 PM
Mastantuono Gina,Chief Financial Officer,2022-01-07,Option Exercise,0,1529,0,Jan 11 07:31 PM
LUDDY FREDERIC B,Director,2021-12-07,Sale,657.4,1355,890783,Dec 08 06:52 PM
LUDDY FREDERIC B,Director,2021-12-07,Sale,654.86,15145,9917783,Dec 08 06:50 PM
Mastantuono Gina,Chief Financial Officer,2021-11-18,Sale,682.47,719,490696,Nov 19 07:29 PM
Mastantuono Gina,Chief Financial Officer,2021-11-17,Option Exercise,0,1900,0,Nov 19 07:29 PM
Tzitzon Nicholas,Chief Strat & Corp Affairs Ofc,2021-11-17,Option Exercise,0,511,0,Nov 19 07:28 PM
ELMER RUSSELL S,General Counsel,2021-11-17,Option Exercise,0,1504,0,Nov 19 07:26 PM
McDermott William R,President & CEO,2021-11-17,Option Exercise,0,5067,0,Nov 19 07:23 PM
Haverty Kevin,Chief Revenue Officer,2021-11-17,Option Exercise,0,2445,0,Nov 19 07:20 PM
Desai Chirantan Jitendra,Chief Product & Eng Officer,2021-11-17,Option Exercise,0,3008,0,Nov 19 07:13 PM
McDermott William R,President & CEO,2021-11-15,Option Exercise,0,3197,0,Nov 16 06:01 PM
Desai Chirantan Jitendra,Chief Product & Eng Officer,2021-11-12,Option Exercise,0,3027,0,Nov 16 05:58 PM
ELMER RUSSELL S,General Counsel,2021-11-12,Option Exercise,0,1325,0,Nov 16 05:56 PM
Haverty Kevin,Chief Revenue Officer,2021-11-12,Option Exercise,0,2271,0,Nov 16 05:53 PM
