Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Tozier Scott,EVP & CFO,2022-02-26,Option Exercise,0,1511,0,Feb 28 05:41 PM
Norris Eric,"President, Lithium",2022-02-26,Option Exercise,0,1168,0,Feb 28 05:40 PM
Johnson Netha N.,"President, Bromine",2022-02-26,Option Exercise,0,1099,0,Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-26,Option Exercise,0,413,0,Feb 28 05:37 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-02-26,Option Exercise,0,1443,0,Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-26,Option Exercise,0,413,0,Feb 28 05:37 PM
Johnson Netha N.,"President, Bromine",2022-02-26,Option Exercise,0,1099,0,Feb 28 05:39 PM
Norris Eric,"President, Lithium",2022-02-26,Option Exercise,0,1168,0,Feb 28 05:40 PM
Tozier Scott,EVP & CFO,2022-02-26,Option Exercise,0,1511,0,Feb 28 05:41 PM
Norris Eric,"President, Lithium",2022-02-26,Option Exercise,0,1168,0,Feb 28 05:40 PM
Johnson Netha N.,"President, Bromine",2022-02-26,Option Exercise,0,1099,0,Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-26,Option Exercise,0,413,0,Feb 28 05:37 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-02-26,Option Exercise,0,1443,0,Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-26,Option Exercise,0,413,0,Feb 28 05:37 PM
Johnson Netha N.,"President, Bromine",2022-02-26,Option Exercise,0,1099,0,Feb 28 05:39 PM
Norris Eric,"President, Lithium",2022-02-26,Option Exercise,0,1168,0,Feb 28 05:40 PM
Tozier Scott,EVP & CFO,2022-02-26,Option Exercise,0,1511,0,Feb 28 05:41 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-02-24,Option Exercise,0,4810,0,Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-24,Option Exercise,0,690,0,Feb 28 05:37 PM
Johnson Netha N.,"President, Bromine",2022-02-24,Option Exercise,0,3663,0,Feb 28 05:39 PM
