Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Andrada Marissa,Chief D&I and People Officer,2022-08-01,Sale,1575,251,395325,Aug 01 04:48 PM
Boatwright Scott,Chief Restaurant Officer,2022-07-29,Sale,1569.39,1300,2040204,Aug 01 04:49 PM
Brandt Christopher W,Chief Marketing Officer,2022-07-28,Option Exercise,403.89,1000,403890,Aug 01 04:54 PM
Theodoredis Roger E,Chief Legal Officer & GC,2022-07-28,Option Exercise,703.64,3031,2132747,Aug 01 05:01 PM
Theodoredis Roger E,Chief Legal Officer & GC,2022-07-28,Sale,1533.44,1636,2508712,Aug 01 05:01 PM
Garner Curtis E,Chief Technology Officer,2022-07-28,Sale,1526.9,3300,5038769,Aug 01 04:55 PM
Brandt Christopher W,Chief Marketing Officer,2022-07-28,Sale,1503.96,1532,2304060,Aug 01 04:54 PM
Garner Curtis E,Chief Technology Officer,2022-06-09,Sale,1382.47,1000,1382472,Jun 10 06:06 PM
Theodoredis Roger E,Chief Legal Officer & GC,2022-06-01,Option Exercise,484.96,4293,2081933,Jun 03 04:10 PM
Theodoredis Roger E,Chief Legal Officer & GC,2022-06-01,Sale,1410.75,2811,3965621,Jun 03 04:10 PM
Boatwright Scott,Chief Restaurant Officer,2022-05-27,Sale,1403.26,2857,4009121,May 31 04:17 PM
Hickenlooper Robin S,Director,2022-05-19,Sale,1267.56,48,60843,May 20 04:36 PM
ENGLES GREGG L,Director,2022-05-18,Buy,1254,100,125400,May 20 04:32 PM
ENGLES GREGG L,Director,2022-05-18,Buy,1278.76,200,255752,May 20 04:32 PM
Andrada Marissa,Chief D&I and People Officer,2022-03-11,Sale,1480.76,1456,2155990,Mar 14 04:37 PM
ENGLES GREGG L,Director,2022-03-07,Buy,1322.94,100,132294,Mar 09 04:09 PM
ENGLES GREGG L,Director,2022-03-07,Buy,1319.61,50,65980,Mar 09 04:09 PM
Andrada Marissa,Chief D&I and People Officer,2021-12-07,Sale,1720,200,344000,Dec 09 06:38 PM
Pershing Square Capital Manage,Director,2021-09-07,Buy,1909.68,25430,48563162,Sep 08 04:24 PM
Brandt Christopher W,Chief Marketing Officer,2021-09-03,Option Exercise,403.89,2000,807780,Sep 03 04:58 PM
Pershing Square Capital Manage,Director,2021-09-03,Buy,1910.71,15778,30147182,Sep 08 04:24 PM
Brandt Christopher W,Chief Marketing Officer,2021-09-03,Sale,1907,1576,3005432,Sep 03 04:58 PM
Hartung Jack,Chief Financial Officer,2021-08-27,Option Exercise,355.42,14742,5239602,Aug 30 05:20 PM
Hartung Jack,Chief Financial Officer,2021-08-27,Sale,1920.83,12023,23094103,Aug 30 05:20 PM
Niccol Brian R,"Chairman, CEO",2021-08-23,Option Exercise,323.11,1853,598723,Aug 24 04:21 PM
Niccol Brian R,"Chairman, CEO",2021-08-23,Sale,1916.5,1538,2947582,Aug 24 04:21 PM
Boatwright Scott,Chief Restaurant Officer,2021-08-11,Sale,1855.21,866,1606616,Aug 13 04:46 PM
Niccol Brian R,"Chairman, CEO",2021-08-06,Option Exercise,323.11,120,38773,Aug 10 04:38 PM
Niccol Brian R,"Chairman, CEO",2021-08-06,Sale,1900.71,100,190071,Aug 10 04:38 PM
Niccol Brian R,"Chairman, CEO",2021-08-05,Option Exercise,323.11,1833,592261,Aug 06 04:34 PM
Niccol Brian R,"Chairman, CEO",2021-08-05,Sale,1907.34,1521,2901069,Aug 06 04:34 PM
Brandt Christopher W,Chief Marketing Officer,2021-08-04,Option Exercise,403.89,2000,807780,Aug 06 04:30 PM
