Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
COLLIS STEVEN H,"Chairman, President & CEO",2022-07-12,Option Exercise,75.61,11480,868003,Jul 14 04:04 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-07-12,Sale,142.35,11480,1634178,Jul 14 04:04 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-06-14,Option Exercise,75.61,11480,868003,Jun 16 04:20 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-06-14,Sale,141.22,11480,1621206,Jun 16 04:20 PM
"Walgreens Boots Alliance, Inc.",10% Owner,2022-05-11,Sale,150,6000000,900000000,May 13 04:59 PM
Krikorian Lazarus,SVP & Chief Accounting Officer,2022-05-11,Sale,160,4895,783200,May 13 04:04 PM
Krikorian Lazarus,SVP & Chief Accounting Officer,2022-05-10,Option Exercise,89.58,6654,596065,May 12 04:40 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-05-10,Option Exercise,75.61,11480,868003,May 12 04:44 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-05-10,Sale,159.47,11480,1830716,May 12 04:44 PM
Krikorian Lazarus,SVP & Chief Accounting Officer,2022-05-10,Sale,158.63,6759,1072191,May 12 04:40 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-04-12,Option Exercise,75.61,11480,868003,Apr 13 04:22 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-04-12,Sale,162.11,11480,1861023,Apr 13 04:22 PM
Clark Gina,Executive Vice President,2022-03-28,Option Exercise,75.61,29520,2232007,Mar 30 04:00 PM
Clark Gina,Executive Vice President,2022-03-28,Sale,153.71,43704,6717742,Mar 30 04:00 PM
Battaglia Silvana,Executive Vice President,2022-03-15,Sale,149.96,6820,1022727,Mar 16 03:59 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-03-08,Option Exercise,75.61,11480,868003,Mar 09 05:38 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-03-08,Sale,144.97,11480,1664256,Mar 09 05:38 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-02-08,Option Exercise,87.53,24263,2123805,Feb 09 04:36 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-02-08,Sale,141.22,24263,3426421,Feb 09 04:36 PM
Krikorian Lazarus,SVP & Chief Accounting Officer,2022-02-03,Option Exercise,77.53,11653,903457,Feb 04 04:01 PM
Campbell Elizabeth S,Executive Vice President,2022-02-03,Option Exercise,81.46,14034,1143244,Feb 04 04:03 PM
Campbell Elizabeth S,Executive Vice President,2022-02-03,Sale,137.89,14034,1935148,Feb 04 04:03 PM
Krikorian Lazarus,SVP & Chief Accounting Officer,2022-02-03,Sale,138.14,11653,1609745,Feb 04 04:01 PM
Mauch Robert P.,Executive Vice President,2022-02-01,Option Exercise,77.53,44492,3449465,Feb 02 04:39 PM
Mauch Robert P.,Executive Vice President,2022-02-01,Sale,137.04,44492,6097184,Feb 02 04:39 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-01-11,Option Exercise,87.53,24264,2123903,Jan 13 04:22 PM
COLLIS STEVEN H,"Chairman, President & CEO",2022-01-11,Sale,136.07,24264,3301602,Jan 13 04:22 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-12-15,Sale,123.45,17168,2119390,Dec 16 04:29 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-12-14,Option Exercise,87.53,24264,2123903,Dec 15 04:07 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-12-14,Sale,123.95,24264,3007523,Dec 15 04:07 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-11-24,Sale,123.66,17168,2122995,Nov 29 04:01 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-11-16,Sale,124.66,11664,1454034,Nov 18 04:01 PM
