Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
GELLERSTEDT LAWRENCE L III,Director,2022-05-19,Buy,54.95,1800,98910,May 20 05:00 PM
Hays James Charles,Director,2022-05-05,Buy,58.9,5000,294500,May 06 05:00 PM
BROWN HUGH M,Director,2022-05-05,Buy,60.92,487,29668,May 06 05:00 PM
BROWN HUGH M,Director,2022-05-05,Buy,59.66,824,49160,May 06 05:00 PM
GELLERSTEDT LAWRENCE L III,Director,2022-05-05,Buy,58.9,1690,99541,May 06 05:00 PM
Hays James Charles,Director,2022-05-04,Buy,58.9,5000,294500,May 06 05:00 PM
GELLERSTEDT LAWRENCE L III,Director,2022-05-03,Buy,59.99,1670,100183,May 04 06:45 PM
PROCTOR H PALMER JR,Director,2022-01-27,Buy,61.53,2000,123060,Jan 28 05:02 PM
PROCTOR H PALMER JR,Director,2022-01-27,Buy,61.53,2000,123060,Jan 28 04:59 PM
Boyd Stephen M,EVP/ Pres Wholesale Brokerage,2021-08-25,Sale,58.03,7050,409083,Aug 27 08:29 AM
PROCTOR H PALMER JR,Director,2021-07-29,Buy,54.98,2000,109960,Jul 29 05:00 PM
