Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Mulligan John J,Executive Officer,2022-06-17,Sale,139.98,45490,6367896,Jun 22 03:59 PM
Kremer Melissa K,Executive Officer,2022-04-20,Sale,250,8602,2150500,Apr 22 06:14 PM
SANDO JILL,Executive Officer,2022-04-20,Sale,250,2000,500000,Apr 22 06:14 PM
SYLVESTER CARA A,Executive Officer,2022-04-20,Sale,250,2030,507500,Apr 22 06:14 PM
LIU DON H,Executive Officer,2022-04-18,Sale,240,8500,2040000,Apr 19 05:37 PM
LIU DON H,Executive Officer,2022-04-08,Sale,233,8500,1980500,Apr 11 08:01 PM
LIU DON H,Executive Officer,2022-04-07,Sale,219,18674,4089606,Apr 11 08:01 PM
FIDDELKE MICHAEL J,Executive Officer,2022-04-04,Sale,210.19,5000,1050950,Apr 05 06:02 PM
BAKER DOUGLAS M JR,Director,2022-03-30,Option Exercise,67.12,5570,373858,Mar 31 03:44 PM
BOYLAN KATIE M,Executive Officer,2022-03-22,Sale,223.71,3617,809159,Mar 23 04:46 PM
Mulligan John J,Executive Officer,2022-03-18,Sale,221.62,29462,6529500,Mar 21 06:49 PM
Cornell Brian C,Executive Officer,2022-03-16,Sale,216.35,30000,6490468,Mar 17 08:16 PM
HARRISON ROBERT M,Chief Accounting Officer,2022-03-16,Sale,217.87,2080,453165,Mar 17 08:16 PM
Mulligan John J,Executive Officer,2021-12-17,Sale,223.6,28918,6466007,Dec 20 04:47 PM
Cornell Brian C,Executive Officer,2021-12-02,Sale,244.72,30000,7341593,Dec 06 06:11 PM
SANDO JILL,Executive Officer,2021-11-24,Option Exercise,60.48,3186,192689,Nov 29 06:48 PM
SANDO JILL,Executive Officer,2021-11-24,Sale,247.61,3186,788885,Nov 29 06:48 PM
Gomez Richard H.,Executive Officer,2021-11-19,Option Exercise,55.6,44183,2456575,Nov 22 07:50 PM
HENNINGTON CHRISTINA,Executive Officer,2021-11-19,Sale,250.95,4173,1047214,Nov 22 07:50 PM
Gomez Richard H.,Executive Officer,2021-11-19,Sale,250.95,22242,5581630,Nov 22 07:50 PM
Cornell Brian C,Executive Officer,2021-09-02,Sale,245.98,25000,6149467,Sep 03 03:33 PM
Mulligan John J,Executive Officer,2021-08-19,Sale,247.2,80782,19969553,Aug 20 03:50 PM
LIU DON H,Executive Officer,2021-08-06,Sale,261.93,3000,785790,Aug 09 04:46 PM
LIU DON H,Executive Officer,2021-08-04,Sale,261.2,13977,3650792,Aug 05 04:08 PM
LIU DON H,Executive Officer,2021-07-16,Sale,253.9,13985,3550792,Jul 20 03:17 PM
