Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Boyd Martin,"President, Banking Solutions",2022-06-10,Sale,97.99,14910,1461031,Jun 14 04:12 PM
Shea Brian T,Director,2022-05-20,Option Exercise,0,593,0,May 23 04:31 PM
Stallings James B JR,Director,2022-05-20,Option Exercise,0,593,0,May 23 04:28 PM
PARENT LOUISE M,Director,2022-05-20,Option Exercise,0,593,0,May 23 04:25 PM
HUGHES KEITH W,Director,2022-05-20,Option Exercise,0,730,0,May 23 04:22 PM
Alemany Ellen R,Director,2022-05-20,Option Exercise,0,593,0,May 23 04:20 PM
Stallings James B JR,Director,2022-05-19,Option Exercise,0,1457,0,May 23 04:28 PM
PARENT LOUISE M,Director,2022-05-19,Option Exercise,0,1457,0,May 23 04:25 PM
HUGHES KEITH W,Director,2022-05-19,Option Exercise,0,1457,0,May 23 04:22 PM
Alemany Ellen R,Director,2022-05-19,Option Exercise,0,1457,0,May 23 04:20 PM
Warren Thomas K,Chief Accounting Officer,2022-03-29,Option Exercise,0,1193,0,Mar 31 05:25 PM
Williams Lenore D,"CEVP, Chief People Officer",2022-03-29,Option Exercise,0,2263,0,Mar 31 05:23 PM
Montana Gregory G,CEVP - Chief Risk Officer,2022-03-29,Option Exercise,0,1491,0,Mar 31 05:21 PM
Gileadi Ido,Chief Operating Officer,2022-03-29,Option Exercise,0,3434,0,Mar 31 05:19 PM
Boyd Martin,"President, Banking Solutions",2022-03-29,Option Exercise,0,33294,0,Mar 31 05:16 PM
Woodall James W.,Corporate EVP - CFO,2022-03-29,Option Exercise,0,8539,0,Mar 31 05:14 PM
Norcross Gary,Chairman and CEO,2022-03-29,Option Exercise,0,23860,0,Mar 31 05:11 PM
Ferris Stephanie,President,2022-03-01,Option Exercise,0,110828,0,Mar 02 05:32 PM
Ferris Stephanie,Chief Administrative Officer,2021-12-31,Option Exercise,0,20360,0,Jan 04 04:38 PM
Norcross Gary,Chairman and CEO,2021-12-29,Option Exercise,63.61,20061,1276080,Dec 30 04:06 PM
Norcross Gary,Chairman and CEO,2021-12-29,Sale,109.06,20061,2187853,Dec 30 04:06 PM
Norcross Gary,Chairman and CEO,2021-12-28,Option Exercise,63.61,105000,6679050,Dec 29 04:41 PM
Norcross Gary,Chairman and CEO,2021-12-28,Sale,109.66,105000,11513971,Dec 29 04:41 PM
Norcross Gary,Chairman and CEO,2021-12-27,Option Exercise,63.61,105000,6679050,Dec 29 04:41 PM
Norcross Gary,Chairman and CEO,2021-12-27,Sale,108.01,105000,11340863,Dec 29 04:41 PM
Gileadi Ido,Chief Operating Officer,2021-11-02,Option Exercise,0,484,0,Nov 04 04:53 PM
HUGHES KEITH W,Director,2021-11-01,Option Exercise,0,161,0,Nov 03 04:46 PM
Goldstein Jeffrey A,Director,2021-08-09,Buy,134.05,2222,297868,Aug 11 05:46 PM
Boyd Martin,"President, Fintech Solutions",2021-08-02,Option Exercise,0,485,0,Aug 04 04:23 PM
